UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,SEC.NO.OF.ACCTS,SEC.ACTIVE.ACCTS,SEC.OVERDUE.ACCTS,SEC.CURRENT.BALANCE,SEC.SANCTIONED.AMOUNT,SEC.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,SEC.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
591894,153318,196451,80.94,78,23044,67,2038,18/10/1978,Self employed,20/10/2018,4,174,1,1,1,0,0,0,647,G-Low Risk,6,3,0,856432,913342,913342,0,0,0,0,0,0,0,0,1,0,2yrs 10mon,5yrs 9mon,1,0
653991,66382,79460,84.95,251,22971,45,6877,01/10/1978,Self employed,31/10/2018,13,255,1,0,0,1,0,0,15,Not Scored: Sufficient History Not Available,2,2,0,44709,46636,45062,0,0,0,0,0,0,3131,0,2,0,0yrs 2mon,0yrs 3mon,5,0
556486,35439,71210,50.55,36,20868,45,6671,01/10/1978,Self employed,03/10/2018,13,849,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
570639,38775,77254,51.78,103,23975,49,7011,28/09/1978,Self employed,11/10/2018,7,320,1,1,0,0,0,0,680,F-Low Risk,1,1,0,21953,35000,35000,0,0,0,0,0,0,0,0,0,1,0yrs 11mon,0yrs 11mon,0,0
612181,51303,71508,72.72,79,22910,51,772,12/09/1978,Self employed,24/10/2018,18,3708,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1106,0,0,0,0yrs 7mon,0yrs 7mon,0,0
532030,47145,70651,70.77,165,21854,86,6498,10/09/1978,Self employed,24/09/2018,5,2615,1,1,0,0,0,0,825,A-Very Low Risk,12,2,0,43549,60068,60068,0,0,0,0,0,0,19515,0,1,0,1yrs 1mon,2yrs 1mon,1,0
445715,52279,64779,84.13,63,17412,45,7119,05/09/1978,Salaried,17/08/2018,10,187,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
532615,52478,66159,81.32,18,14234,86,2687,03/09/1978,Self employed,24/09/2018,4,1445,1,1,0,0,0,0,671,F-Low Risk,16,7,0,36035,140086,140086,0,0,0,0,0,0,9561,0,3,0,1yrs 4mon,11yrs 7mon,1,0
644298,39794,53800,75.46,15,23431,45,305,24/08/1978,Salaried,30/10/2018,11,2349,1,1,0,0,0,0,727,D-Very Low Risk,11,6,0,37656,63523,63523,0,0,0,0,0,0,0,0,5,0,0yrs 5mon,1yrs 3mon,0,0
642680,75251,103196,74.62,48,21668,51,6400,14/08/1978,Self employed,30/10/2018,5,3266,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
455554,51803,66800,79.34,34,18312,51,975,31/07/1978,Self employed,22/08/2018,6,2524,1,1,0,0,0,0,449,K-High Risk,3,1,1,3330174,4.00E+06,4.00E+06,0,0,0,0,0,0,50967,0,0,0,2yrs 3mon,5yrs 2mon,0,0
449343,70123,106000,67.92,2,23170,48,1676,29/07/1978,Self employed,20/08/2018,4,1907,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
571034,47749,70847,69.16,105,18178,86,1267,23/07/1978,Salaried,12/10/2018,6,3328,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
571897,34219,72314,49.78,1,18068,86,5055,05/07/1978,Self employed,12/10/2018,3,1002,1,1,0,0,0,0,825,A-Very Low Risk,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 3mon,1yrs 6mon,0,0
540704,18619,66434,28.6,20,13931,45,6182,02/07/1978,Self employed,27/09/2018,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
590211,49200,63960,78.49,15,23158,45,300,10/06/1978,Salaried,20/10/2018,11,2933,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
417732,19774,59048,35.06,73,24310,45,261,05/06/1978,Salaried,01/08/2018,11,2761,1,1,0,0,0,0,708,D-Very Low Risk,9,6,0,122119,195201,195201,0,0,0,0,0,0,11704,0,3,0,0yrs 11mon,1yrs 8mon,1,0
460793,39684,65320,62.77,138,15943,45,3395,03/06/1978,Salaried,24/08/2018,9,501,1,1,0,0,0,0,612,H-Medium Risk,1,1,1,244,10000,16735,0,0,0,0,0,0,0,0,0,1,1yrs 6mon,1yrs 6mon,0,0
461798,48245,63540,77.9,61,21273,86,1379,01/06/1978,Salaried,24/08/2018,6,2873,1,0,0,1,0,0,718,D-Very Low Risk,5,1,0,63750,80000,80000,0,0,0,0,0,0,4636,0,0,1,1yrs 11mon,3yrs 3mon,0,1
493884,55759,63500,89.76,136,15706,45,3836,19/05/1978,Salaried,07/09/2018,8,206,1,1,0,0,0,0,597,I-Medium Risk,3,1,0,119186,2.00E+05,2.00E+05,0,0,0,0,0,0,9702,0,0,0,2yrs 2mon,2yrs 8mon,0,1
631753,73123,84985,89.9,82,21082,120,4830,14/05/1978,Self employed,27/10/2018,19,3186,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
528620,54759,73327,76.37,5,23418,86,3563,13/05/1978,Self employed,22/09/2018,9,449,1,1,1,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1265,0,0,1,0yrs 7mon,0yrs 7mon,0,0
612706,28529,76160,39.39,255,23091,51,5809,15/04/1978,Self employed,24/10/2018,3,3152,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,18747,20000,20000,0,0,0,0,0,0,1900,0,1,0,0yrs 2mon,0yrs 2mon,0,0
588771,47803,74636,66.99,19,15685,86,1863,04/04/1978,Self employed,19/10/2018,4,777,1,1,0,0,0,0,726,D-Very Low Risk,8,3,0,296321,355724,355724,0,0,0,0,0,0,16726,0,2,0,0yrs 8mon,1yrs 1mon,0,0
434585,45849,64651,73.47,160,22856,51,46,29/03/1978,Salaried,12/08/2018,1,1916,1,1,0,0,0,0,505,K-High Risk,9,7,1,277430,937884,750925,4,4,0,799204,1706371,1695540,4275,0,4,3,1yrs 11mon,4yrs 7mon,0,0
570793,59259,68241,87.92,136,14189,86,3772,05/03/1978,Salaried,12/10/2018,8,146,1,1,0,0,0,0,712,D-Very Low Risk,3,1,0,251541,3.00E+05,3.00E+05,0,0,0,0,0,0,7098,0,0,0,1yrs 0mon,1yrs 1mon,0,0
462699,54259,67857,82.53,64,16199,86,3475,21/02/1978,Salaried,24/08/2018,9,655,1,1,0,0,0,0,764,B-Very Low Risk,7,6,0,5519921,6288563,6288563,10,3,2,161398,185000,185000,15440,301715,2,0,2yrs 0mon,6yrs 5mon,1,0
617984,39000,59180,69.28,34,22275,86,1084,14/02/1978,Salaried,25/10/2018,6,2054,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
561860,61027,69797,89.66,73,18400,86,263,07/02/1978,Self employed,08/10/2018,11,2761,1,1,0,0,0,0,300,M-Very High Risk,2,1,1,87280,123000,123000,0,0,0,0,0,0,1315,0,0,0,4yrs 1mon,7yrs 7mon,0,1
649468,29529,67795,44.25,11,23936,45,5634,04/02/1978,Self employed,31/10/2018,3,1239,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
616695,58759,70304,85.34,135,20878,86,1694,26/01/1978,Salaried,25/10/2018,4,239,1,1,0,0,0,0,554,J-High Risk,7,3,1,8291265,4598476,8598476,0,0,0,0,0,0,82853,0,2,1,2yrs 3mon,10yrs 5mon,1,0
565495,56567,68115,85,18,13971,86,2711,01/01/1978,Self employed,09/10/2018,4,1077,1,1,0,0,0,0,763,B-Very Low Risk,16,4,0,55734,99797,99797,0,0,0,0,0,0,20420,0,2,0,0yrs 11mon,2yrs 1mon,1,1
610872,54600,66283,85,34,15217,86,979,01/01/1978,Self employed,24/10/2018,6,754,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,1
605916,60653,74952,84.05,5,15663,86,3378,01/01/1978,Self employed,23/10/2018,9,1437,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
553113,58693,75046,80.95,85,17139,86,1972,01/01/1978,Self employed,30/09/2018,4,2205,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,0,0,0,62732,0,0,0,0yrs 3mon,0yrs 3mon,0,0
575490,51078,67000,77.61,68,16610,45,870,01/01/1978,Self employed,13/10/2018,6,448,1,1,0,0,0,0,465,K-High Risk,3,1,2,18632,18000,18000,0,0,0,0,0,0,3706,0,1,1,1yrs 2mon,2yrs 2mon,0,0
533120,52578,72646,75.02,251,18449,86,6861,01/01/1978,Salaried,24/09/2018,13,860,1,0,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
540915,49523,73805,69.1,78,17014,45,2069,01/01/1978,Self employed,27/09/2018,4,218,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,380012,383171,383171,0,0,0,0,0,0,5722,0,1,0,0yrs 1mon,0yrs 1mon,1,0
643386,49049,75190,66.5,15,23309,51,299,01/01/1978,Self employed,30/10/2018,11,2561,1,1,0,0,0,0,556,J-High Risk,9,4,1,989543,1297490,1297490,0,0,0,0,0,0,37366,0,0,2,1yrs 0mon,3yrs 1mon,0,0
592511,38239,64439,60.21,72,20570,86,481,01/01/1978,Salaried,20/10/2018,11,2654,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
610671,57259,101173,57.33,11,20710,48,5634,01/01/1978,Self employed,24/10/2018,3,281,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
486223,61447,70125,89.84,250,23026,86,1551,31/12/1977,Salaried,31/08/2018,6,1472,1,1,0,0,0,0,771,B-Very Low Risk,2,1,0,992295,1.00E+06,1.00E+06,0,0,0,0,0,0,11882,0,1,0,0yrs 6mon,0yrs 9mon,1,0
466359,56513,68768,85.07,251,22994,45,6882,10/12/1977,Self employed,27/08/2018,13,2546,1,0,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
516661,56785,69810,83.08,138,18348,86,3339,10/12/1977,Self employed,19/09/2018,9,745,1,1,0,0,0,0,300,M-Very High Risk,10,5,4,13055,68801,68801,2,2,0,425490,531300,537117,5336,0,0,1,2yrs 0mon,6yrs 6mon,2,1
537465,71317,93450,78.12,2,15097,86,2391,27/11/1977,Self employed,26/09/2018,4,1514,1,1,0,0,0,0,632,G-Low Risk,10,4,0,51454,90000,84125,0,0,0,0,0,0,5075,0,0,0,1yrs 7mon,2yrs 7mon,1,0
434484,45291,90794,52.76,65,16166,48,6810,24/11/1977,Salaried,11/08/2018,13,114,1,0,0,1,0,0,559,J-High Risk,1,1,1,28435,46845,46845,0,0,0,0,0,0,0,0,0,0,4yrs 8mon,4yrs 8mon,0,0
565850,80186,98000,83.67,2,23508,86,1708,22/11/1977,Salaried,09/10/2018,4,1060,1,1,0,0,0,0,708,D-Very Low Risk,7,3,0,33300,58730,58730,0,0,0,0,0,0,930,0,2,0,1yrs 3mon,4yrs 10mon,0,1
440470,51103,75833,69.89,68,16603,120,861,09/11/1977,Self employed,16/08/2018,6,2273,1,1,0,0,0,0,753,C-Very Low Risk,5,3,0,1309438,1387960,1387960,0,0,0,0,0,0,2999,0,0,0,1yrs 0mon,2yrs 5mon,0,0
626696,50078,71459,72.77,2,23277,45,2378,22/10/1977,Salaried,26/10/2018,4,1175,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
495615,53078,69973,78.6,36,23718,51,6527,07/10/1977,Self employed,07/09/2018,13,145,1,0,1,1,0,0,18,Not Scored: No Updates available in last 36 months,6,1,0,43910,70000,70000,0,0,0,0,0,0,12660,0,0,0,1yrs 2mon,2yrs 1mon,0,1
577750,43833,79629,57.77,10,23219,86,5666,01/10/1977,Self employed,14/10/2018,3,48,1,1,0,0,0,0,401,K-High Risk,1,1,1,5561,15000,15000,0,0,0,0,0,0,1396,0,0,1,2yrs 2mon,2yrs 2mon,0,1
449240,61363,70663,89.16,5,17980,86,3371,27/09/1977,Self employed,20/08/2018,9,1243,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
507627,44713,69800,67.05,82,22420,51,4838,15/09/1977,Self employed,15/09/2018,19,1963,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
432967,58659,67000,89.55,135,23550,86,1659,03/09/1977,Salaried,11/08/2018,4,2540,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,21603,26000,26000,0,0,0,0,0,0,1665,0,0,0,0yrs 6mon,0yrs 6mon,0,1
562981,63213,74493,87.26,1,22056,45,4980,11/08/1977,Self employed,08/10/2018,3,1465,1,0,0,1,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,1,0,0,29000,29000,0,0,0,0,0,0,0,0,0,0,12yrs 0mon,12yrs 0mon,0,0
477742,46849,60631,82.47,3,13948,86,31,11/08/1977,Self employed,30/08/2018,1,2878,1,1,1,0,0,0,300,M-Very High Risk,29,6,4,-3532,351223,182913,0,0,0,0,0,0,11581,0,0,0,3yrs 11mon,16yrs 3mon,0,0
541968,54433,65200,85,2,22684,45,1653,03/08/1977,Self employed,27/09/2018,4,225,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,2,2,0,51848,57745,57745,0,0,0,0,0,0,0,0,2,0,0yrs 2mon,0yrs 2mon,2,0
444808,47145,65282,76.59,105,22874,86,1285,15/07/1977,Salaried,17/08/2018,6,1959,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
624511,45349,62486,73.62,160,23174,86,81,15/07/1977,Self employed,26/10/2018,1,1734,1,1,1,0,0,0,671,F-Low Risk,6,3,0,15458,317800,317800,0,0,0,0,0,0,0,0,2,0,1yrs 4mon,5yrs 6mon,0,0
576731,19619,66570,30.04,3,22945,86,87,05/07/1977,Salaried,14/10/2018,1,1726,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
549905,53703,64653,84.91,111,18786,45,3180,01/07/1977,Salaried,29/09/2018,17,2360,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
526366,37539,57059,68.53,61,16487,45,1323,01/07/1977,Self employed,21/09/2018,6,234,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
589112,55059,70017,80.27,18,22708,86,2684,30/06/1977,Self employed,19/10/2018,4,418,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
581251,62213,78000,80.77,2,23328,86,1616,22/06/1977,Self employed,16/10/2018,4,1159,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
508571,83186,95088,89.39,2,18450,86,2379,20/06/1977,Self employed,15/09/2018,4,3367,1,1,0,0,0,0,717,D-Very Low Risk,1,1,0,2069,52500,52500,0,0,0,0,0,0,0,0,0,0,2yrs 11mon,2yrs 11mon,0,1
575820,58779,70760,84.79,138,18348,86,3361,15/06/1977,Self employed,13/10/2018,9,2631,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
531137,48349,67450,74.13,3,14078,45,31,12/06/1977,Salaried,24/09/2018,1,2935,1,1,1,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,2334,0,0,0,0yrs 9mon,0yrs 9mon,0,0
480249,63582,72500,89.93,2,22293,45,1730,11/06/1977,Self employed,31/08/2018,4,1962,1,1,0,0,0,0,643,G-Low Risk,2,2,0,104330,195000,195000,0,0,0,0,0,0,8045,0,1,0,0yrs 6mon,1yrs 0mon,0,1
552333,50303,67986,76.49,20,14004,86,6267,10/06/1977,Self employed,30/09/2018,5,393,1,1,0,0,0,0,738,C-Very Low Risk,26,3,0,72522,95900,95900,0,0,0,0,0,0,30514,0,2,0,0yrs 10mon,1yrs 6mon,1,0
482326,46343,74065,64.81,165,21216,45,6495,04/06/1977,Salaried,31/08/2018,5,1466,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
436283,64582,82700,79.81,248,14791,51,1754,01/06/1977,Self employed,13/08/2018,4,113,1,1,0,0,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2yrs 8mon,2yrs 8mon,0,0
511205,48349,66118,75.62,19,22694,45,1877,01/06/1977,Salaried,16/09/2018,4,2489,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
476659,43460,60585,74.28,18,22601,48,2694,30/05/1977,Self employed,30/08/2018,4,1384,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
612672,47445,67631,71.71,61,17189,51,1323,25/05/1977,Self employed,24/10/2018,6,1920,1,1,0,0,0,0,677,F-Low Risk,9,1,0,1175,3535,3535,0,0,0,0,0,0,2729,0,1,0,0yrs 8mon,1yrs 1mon,1,0
613486,44749,66898,68.76,67,16624,86,1509,11/05/1977,Self employed,24/10/2018,6,3086,1,1,0,0,0,0,749,C-Very Low Risk,6,2,0,34566,67990,67990,0,0,0,0,0,0,2524,0,0,0,0yrs 11mon,1yrs 3mon,0,0
550683,58700,67276,89.18,63,16309,45,7084,06/05/1977,Self employed,29/09/2018,10,1397,1,1,0,0,0,0,763,B-Very Low Risk,1,1,0,3250,13000,13000,0,0,0,0,0,0,1625,0,1,0,0yrs 3mon,0yrs 3mon,0,0
488999,53873,66300,85.97,249,24034,86,2238,02/05/1977,Self employed,04/09/2018,4,2460,1,0,0,1,0,0,575,I-Medium Risk,10,3,1,1634594,1860000,1860000,0,0,0,0,0,0,7850,0,1,2,1yrs 10mon,4yrs 10mon,0,0
429411,36679,54725,69.44,136,18651,48,4300,22/04/1977,Self employed,09/08/2018,8,610,1,1,0,0,0,0,300,M-Very High Risk,5,2,0,741538,977000,977000,0,0,0,0,0,0,136562,0,0,0,2yrs 1mon,5yrs 2mon,0,1
627484,51200,69300,75.76,16,24321,45,2963,09/04/1977,Salaried,26/10/2018,14,1320,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,2,2,0,8769,16749,16749,0,0,0,0,0,0,0,0,2,0,0yrs 2mon,0yrs 2mon,0,0
419687,29480,67877,45.67,8,18306,86,5294,22/03/1977,Self employed,03/08/2018,3,1366,1,0,0,0,1,0,675,F-Low Risk,7,3,0,2105346,2260186,2125621,0,0,0,0,0,0,0,0,2,0,2yrs 6mon,3yrs 11mon,0,0
650536,46645,74021,64.17,251,22971,45,6874,12/03/1977,Self employed,31/10/2018,13,255,1,0,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
586728,48349,72945,67.17,5,20973,120,3323,10/02/1977,Self employed,18/10/2018,9,2638,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
510383,41394,111075,38.71,120,22934,48,6946,05/02/1977,Salaried,16/09/2018,12,64,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
502498,49548,70500,72.34,10,16291,49,5701,02/02/1977,Self employed,12/09/2018,3,1309,1,1,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
599463,75669,105684,72.78,36,22870,51,6582,01/02/1977,Self employed,22/10/2018,13,156,1,0,1,1,0,0,596,I-Medium Risk,2,2,1,243921,259865,259865,0,0,0,0,0,0,0,0,0,0,4yrs 9mon,7yrs 11mon,0,1
567400,58947,78687,77.52,152,13890,86,6029,07/01/1977,Salaried,10/10/2018,3,1294,1,1,1,0,0,0,667,F-Low Risk,2,2,0,96843,138100,138100,0,0,0,0,0,0,3171,0,1,0,0yrs 8mon,1yrs 4mon,0,0
628678,69817,80300,89.04,248,24099,86,1793,01/01/1977,Salaried,27/10/2018,4,2714,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
494421,59913,70533,86.06,66,18100,86,3107,01/01/1977,Self employed,07/09/2018,17,2988,1,1,0,0,0,0,738,C-Very Low Risk,2,2,0,9899,22710,22710,0,0,0,0,0,0,0,0,2,0,0yrs 4mon,0yrs 4mon,0,1
504194,48603,59290,84.84,48,21091,45,6410,01/01/1977,Self employed,14/09/2018,5,450,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
570114,57410,71505,83.91,63,18050,86,7084,01/01/1977,Salaried,11/10/2018,10,1284,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
524815,58013,74029,83.08,5,14347,86,3372,01/01/1977,Self employed,21/09/2018,9,1842,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
529490,59865,76495,81.57,36,22915,86,6570,01/01/1977,Self employed,23/09/2018,13,1741,1,0,1,0,0,0,657,F-Low Risk,1,1,0,181320,332242,332242,0,0,0,0,0,0,0,0,0,0,2yrs 1mon,2yrs 1mon,0,0
461063,43394,56711,79.35,202,23623,86,788,01/01/1977,Self employed,24/08/2018,18,2425,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
490249,55491,78236,74.65,36,23659,48,6524,01/01/1977,Self employed,05/09/2018,13,2094,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
452692,47349,67505,72.59,36,23901,86,6586,01/01/1977,Salaried,21/08/2018,13,837,1,0,0,1,0,0,738,C-Very Low Risk,3,3,0,44149,155201,155201,0,0,0,0,0,0,7060,0,0,0,1yrs 5mon,2yrs 2mon,0,1
487240,46749,65980,72.45,15,14300,45,305,01/01/1977,Salaried,03/09/2018,11,1877,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
563138,52078,75401,71.62,1,17916,86,5038,01/01/1977,Salaried,08/10/2018,3,1010,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
421598,39100,66068,62.06,34,15142,86,1045,01/01/1977,Salaried,04/08/2018,6,1713,1,1,0,0,0,0,733,D-Very Low Risk,5,3,0,2122,50970,50970,0,0,0,0,0,0,0,0,1,0,0yrs 9mon,1yrs 3mon,0,0
615580,52573,97912,54.41,79,18169,86,764,01/01/1977,Self employed,24/10/2018,18,1757,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
444702,32484,72318,47.01,36,23609,86,6577,01/01/1977,Self employed,17/08/2018,13,1529,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
630932,57259,69721,83.19,136,14133,45,3749,25/12/1976,Salaried,27/10/2018,8,2334,1,1,0,0,0,0,608,H-Medium Risk,37,17,1,274052,481918,481918,0,0,0,0,0,0,22339,0,8,0,0yrs 10mon,2yrs 8mon,2,0
619077,47649,75202,66.49,3,16277,45,571,23/12/1976,Self employed,25/10/2018,15,1086,1,1,1,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,110904,121000,121000,0,0,0,0,0,0,0,0,1,1,0yrs 2mon,0yrs 2mon,0,0
432933,53478,65012,84.6,18,14234,86,2711,11/12/1976,Self employed,11/08/2018,4,1445,1,1,0,0,0,0,300,M-Very High Risk,2,1,1,13562,21540,21540,0,0,0,0,0,0,3718,0,0,0,0yrs 8mon,0yrs 10mon,0,1
417632,51803,62188,86.03,34,22637,86,985,09/12/1976,Self employed,01/08/2018,6,1448,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1369,0,0,1,0yrs 7mon,0yrs 7mon,0,0
560185,32984,50050,67.93,5,23736,51,3369,05/12/1976,Self employed,06/10/2018,9,2159,1,1,0,0,0,0,783,B-Very Low Risk,2,1,0,0,33290,33290,0,0,0,0,0,0,0,0,0,0,1yrs 1mon,1yrs 4mon,0,0
563835,58013,70839,83.99,62,16739,45,388,03/12/1976,Self employed,08/10/2018,11,1090,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
