UniqueID,disbursed_amount,asset_cost,ltv,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE.DESCRIPTION,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,loan_default
596353,64202,87200,75.69,23440,51,5308,03/07/1994,Salaried,21/10/2018,3,1141,1,0,0,0,F-Low Risk,342499,342499,0,0,1yrs 4mon,3yrs 2mon,0
596583,47749,67394,72.71,21156,86,1003,18/08/1973,Salaried,21/10/2018,6,62,1,0,0,0,C-Very Low Risk,321209,321209,0,0,4yrs 3mon,6yrs 8mon,0
596818,53249,70808,80.5,14347,86,3319,01/06/1991,Salaried,22/10/2018,9,3167,1,0,1,0,J-High Risk,31390,31390,0,0,2yrs 2mon,2yrs 5mon,1
596860,61713,71366,88.28,22703,86,1511,16/08/1990,Salaried,22/10/2018,6,914,1,1,0,0,L-Very High Risk,42500,42500,0,0,2yrs 3mon,3yrs 7mon,1
596952,63447,74952,86.72,21347,86,2578,01/01/1987,Salaried,22/10/2018,4,1328,1,0,0,0,H-Medium Risk,81040,193040,1,0,1yrs 8mon,3yrs 7mon,0
597010,32484,67552,49.59,16694,86,1509,18/08/1989,Salaried,22/10/2018,6,738,1,0,0,0,C-Very Low Risk,350000,350000,0,0,1yrs 9mon,1yrs 11mon,0
597042,42522,65250,66.97,16565,45,1515,31/12/1969,Self employed,22/10/2018,6,1071,1,0,0,0,F-Low Risk,276000,276000,0,0,0yrs 8mon,0yrs 9mon,0
597118,36475,76500,49.28,24013,51,2391,01/06/1981,Salaried,22/10/2018,4,850,1,0,0,0,A-Very Low Risk,50000,50000,0,0,1yrs 5mon,2yrs 11mon,0
597511,68169,85520,80.68,20335,86,3239,24/10/1974,Salaried,22/10/2018,17,772,1,0,0,0,D-Very Low Risk,56121,56121,2,0,0yrs 6mon,0yrs 11mon,0
597771,58759,73140,82.03,14690,86,1660,13/08/1988,Salaried,22/10/2018,4,1939,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 7mon,0yrs 11mon,0
597871,58513,70890,84.64,16556,86,981,04/03/1983,Self employed,22/10/2018,6,359,1,0,0,0,K-High Risk,225955,225955,2,2,1yrs 2mon,3yrs 0mon,0
598049,58259,67955,86.82,15805,86,1895,13/07/1976,Self employed,22/10/2018,4,572,1,0,0,0,C-Very Low Risk,2048675,2048675,0,0,1yrs 8mon,1yrs 8mon,0
598133,44599,62310,73.82,16846,45,2578,01/01/1994,Salaried,22/10/2018,4,414,1,0,0,0,H-Medium Risk,42670,42670,0,1,1yrs 5mon,2yrs 3mon,1
598192,24074,77132,32.41,23137,86,7216,01/01/1990,Self employed,22/10/2018,7,2261,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
598223,60177,72428,85,14178,86,3324,18/07/1993,Self employed,22/10/2018,9,1099,1,0,0,0,H-Medium Risk,0,0,0,0,3yrs 2mon,4yrs 3mon,1
598714,52078,65565,82.36,22770,45,986,13/03/1986,Salaried,22/10/2018,6,50,1,0,0,0,E-Low Risk,144300,144300,0,0,1yrs 7mon,3yrs 1mon,0
599103,73751,107087,70.97,24649,51,5980,01/01/1992,Self employed,22/10/2018,3,2130,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
599109,58259,109934,54.58,17049,48,3760,24/02/1987,Salaried,22/10/2018,8,371,1,0,0,0,A-Very Low Risk,784000,739375,0,0,1yrs 6mon,4yrs 5mon,0
599194,71817,91324,81.03,23219,86,5666,05/01/1988,Self employed,22/10/2018,3,48,1,1,0,0,C-Very Low Risk,230000,230000,0,0,5yrs 1mon,6yrs 10mon,0
599428,65169,77802,84.83,15663,86,3342,09/10/1970,Self employed,22/10/2018,9,259,1,0,0,0,H-Medium Risk,96000,96000,1,0,0yrs 4mon,0yrs 4mon,1
599444,59494,70430,87.89,22724,51,557,01/01/1985,Self employed,22/10/2018,15,3683,1,0,0,0,H-Medium Risk,0,28900,0,1,0yrs 9mon,0yrs 9mon,0
599446,60213,70459,86.58,15142,86,992,07/03/1975,Self employed,22/10/2018,6,1401,1,0,0,0,D-Very Low Risk,212499,212499,0,0,1yrs 6mon,4yrs 4mon,1
599463,75669,105684,72.78,22870,51,6582,01/02/1977,Self employed,22/10/2018,13,156,1,1,0,0,I-Medium Risk,259865,259865,0,0,4yrs 9mon,7yrs 11mon,1
599768,75951,118937,65.58,23509,51,5693,16/05/2000,NA,22/10/2018,3,2587,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,1
599788,94099,113218,84.09,22917,86,1647,16/02/1959,Self employed,22/10/2018,4,1510,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 8mon,0yrs 8mon,0
599850,65882,123045,54.45,23659,48,6554,14/07/1987,Self employed,22/10/2018,13,2094,1,0,1,0,J-High Risk,185000,185000,0,1,2yrs 6mon,2yrs 6mon,1
600006,46859,63194,77.54,16846,45,2610,13/03/1973,Self employed,22/10/2018,4,414,1,0,0,0,A-Very Low Risk,0,0,0,0,2yrs 8mon,5yrs 0mon,0
600449,93490,131806,72.83,23094,48,5846,12/02/1995,Self employed,22/10/2018,3,3497,1,1,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
600528,71123,81298,88.56,14375,86,1888,10/08/1974,Self employed,22/10/2018,4,2598,1,0,0,0,F-Low Risk,1789740,1789740,2,0,1yrs 0mon,2yrs 4mon,0
600636,55013,67179,84.1,17935,45,6175,12/05/1982,Salaried,22/10/2018,5,43,1,0,0,0,F-Low Risk,13000,13000,1,0,0yrs 6mon,1yrs 8mon,0
600772,55500,63850,89.27,17786,45,535,17/05/1993,Self employed,22/10/2018,11,2057,1,0,0,0,F-Low Risk,52000,52000,1,0,0yrs 4mon,0yrs 4mon,1
600827,60947,69376,89.37,22056,45,4924,15/04/1998,NA,22/10/2018,3,758,1,1,0,0,M-Very High Risk,55970,55970,1,0,6yrs 7mon,12yrs 11mon,0
600846,63213,78035,82.01,20620,86,6125,20/08/1975,Self employed,22/10/2018,3,766,1,0,0,0,B-Very Low Risk,0,0,0,0,5yrs 7mon,7yrs 8mon,1
600851,30201,69286,46.19,22936,86,6909,01/01/1986,Self employed,22/10/2018,12,362,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
601330,53703,63240,86.97,18532,45,1446,14/05/1989,Self employed,22/10/2018,6,3510,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 6mon,0yrs 6mon,0
601335,57219,66630,87.89,22727,45,1509,01/01/1969,Self employed,22/10/2018,6,1845,1,0,0,0,B-Very Low Risk,59000,59000,0,0,2yrs 2mon,2yrs 11mon,0
601389,70123,90200,79.82,21435,86,1873,15/07/1979,Self employed,22/10/2018,4,2942,1,0,0,0,B-Very Low Risk,474795,474795,0,0,1yrs 7mon,3yrs 0mon,1
601391,72123,99300,74.02,24099,86,1793,31/08/1991,Salaried,22/10/2018,4,2714,1,0,0,0,C-Very Low Risk,10200,10200,2,0,0yrs 4mon,1yrs 1mon,0
601518,45149,66000,70.45,20672,51,1794,29/10/1971,Salaried,22/10/2018,4,1326,1,0,0,0,C-Very Low Risk,1483635,1442425,1,0,2yrs 9mon,11yrs 1mon,0
601750,35299,71710,52.99,23784,49,5337,01/01/1985,Self employed,22/10/2018,3,1303,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
602014,72817,103717,72.31,23805,51,5844,30/11/1996,Self employed,22/10/2018,3,956,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
602239,53561,78546,70,23512,86,6897,01/04/1967,Self employed,22/10/2018,13,620,1,1,0,0,D-Very Low Risk,5.00E+05,5.00E+05,0,0,2yrs 8mon,6yrs 0mon,0
602548,59973,79896,80.1,20286,86,6989,05/06/1991,Self employed,22/10/2018,7,713,1,0,0,0,J-High Risk,74000,74000,0,0,4yrs 0mon,4yrs 0mon,0
602594,45649,68456,67.93,14234,86,2692,05/10/1970,Self employed,22/10/2018,4,1403,1,0,0,0,A-Very Low Risk,0,0,0,0,2yrs 1mon,2yrs 1mon,0
602801,57113,73256,79.86,14234,86,2695,03/05/1975,Self employed,23/10/2018,4,1234,1,0,0,0,D-Very Low Risk,66499,66499,0,0,0yrs 5mon,0yrs 11mon,0
603007,35601,62394,59.3,15912,45,6260,21/12/1966,Salaried,23/10/2018,5,2847,1,0,0,0,C-Very Low Risk,150000,150000,1,0,0yrs 10mon,1yrs 2mon,0
603310,61013,79442,78.04,14115,86,2680,05/09/1993,Salaried,23/10/2018,4,1100,1,0,0,0,D-Very Low Risk,23839,23839,0,0,1yrs 1mon,1yrs 7mon,0
603339,56759,72707,79.77,21721,45,3440,17/02/1988,Self employed,23/10/2018,9,683,1,0,1,0,J-High Risk,0,50000,0,0,0yrs 10mon,1yrs 2mon,1
603417,50703,67173,77.41,17901,45,1446,01/01/1972,Salaried,23/10/2018,6,867,1,0,0,0,Not Scored: Not Enough Info available on the customer,1150000,1150000,1,0,0yrs 4mon,0yrs 4mon,0
603542,68882,93758,74.66,15694,86,3024,25/07/1969,Salaried,23/10/2018,14,2137,1,0,0,0,M-Very High Risk,300010,300010,0,0,3yrs 4mon,11yrs 9mon,0
603705,89040,148040,63.16,16806,49,6154,19/02/1997,Salaried,23/10/2018,5,1288,1,1,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
604041,79033,138300,58.57,23063,51,5999,18/02/1990,Self employed,23/10/2018,3,227,1,0,0,0,J-High Risk,190000,190000,0,0,3yrs 8mon,5yrs 1mon,0
604198,35339,64891,56.86,15357,45,1838,01/12/1991,Salaried,23/10/2018,4,292,1,0,0,0,L-Very High Risk,430000,407961,0,0,3yrs 2mon,9yrs 0mon,0
604471,56439,78426,74.5,24048,86,6763,29/10/1992,Self employed,23/10/2018,13,2243,1,1,0,0,H-Medium Risk,361458,332004,1,1,0yrs 11mon,1yrs 8mon,1
604572,57512,69922,84.38,17412,45,7094,03/11/1989,Salaried,23/10/2018,10,95,1,0,0,0,C-Very Low Risk,7471,7471,1,0,0yrs 3mon,0yrs 3mon,0
604610,60213,70629,87.78,16264,120,36,15/12/1985,Self employed,23/10/2018,1,3249,1,0,0,0,H-Medium Risk,52867,53921,0,0,0yrs 11mon,1yrs 5mon,0
604760,63563,76773,83.82,22293,45,1603,07/02/1988,Self employed,23/10/2018,4,3455,1,0,0,0,C-Very Low Risk,55000,55000,1,0,0yrs 5mon,0yrs 6mon,0
604831,56759,68936,84.86,17139,86,1965,18/02/1963,Salaried,23/10/2018,4,1307,1,0,0,0,E-Low Risk,307500,307500,1,0,1yrs 2mon,2yrs 8mon,0
605138,58259,74263,79.45,15686,49,39,04/06/1984,Salaried,23/10/2018,1,1811,1,1,0,0,H-Medium Risk,0,0,0,0,1yrs 9mon,2yrs 0mon,0
605380,62213,75087,85.23,21980,86,2983,17/12/1988,NA,23/10/2018,14,1557,1,0,0,0,Not Scored: Sufficient History Not Available,11500,11500,2,0,0yrs 0mon,0yrs 0mon,1
605606,65882,83872,81.08,15201,45,5104,01/01/1975,Self employed,23/10/2018,3,726,1,0,0,0,D-Very Low Risk,133127,133127,0,0,7yrs 8mon,10yrs 1mon,0
605620,54039,80074,72.43,20294,86,5178,01/01/1988,Self employed,23/10/2018,3,676,1,0,0,0,J-High Risk,62000,70828,0,1,2yrs 11mon,2yrs 11mon,0
605622,44145,70726,64.33,20514,45,6855,02/09/1963,Salaried,23/10/2018,13,620,1,1,0,0,K-High Risk,1125000,1125000,0,0,2yrs 9mon,4yrs 8mon,0
605732,82033,128404,65.42,15887,48,5779,02/01/1979,Self employed,23/10/2018,3,1801,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
605902,81686,114750,73.2,23489,51,5849,01/01/1962,Self employed,23/10/2018,3,88,1,0,0,0,E-Low Risk,20,20,0,0,6yrs 0mon,11yrs 3mon,0
606160,48068,73679,68.54,23453,86,6940,26/09/1984,Self employed,23/10/2018,12,1278,1,0,0,0,C-Very Low Risk,30000,30000,0,0,0yrs 9mon,0yrs 9mon,1
606602,45145,58636,80.16,22971,45,6896,16/12/1985,Salaried,23/10/2018,13,255,1,1,0,0,E-Low Risk,277590,277590,0,0,0yrs 10mon,1yrs 3mon,0
606630,68169,108475,64.53,17468,49,2578,01/01/1970,Salaried,23/10/2018,4,1129,1,0,0,0,B-Very Low Risk,2795000,2795000,0,0,6yrs 4mon,9yrs 0mon,0
606710,47349,70879,69.13,23532,86,5926,02/12/1992,Self employed,23/10/2018,3,1378,1,1,0,0,D-Very Low Risk,74363,71739,0,0,0yrs 11mon,0yrs 11mon,0
606829,56259,76851,75.47,22817,86,1347,01/01/1988,Salaried,23/10/2018,6,1203,1,0,0,0,H-Medium Risk,52000,52000,1,0,1yrs 4mon,2yrs 4mon,1
606870,54759,70359,79.59,18312,51,985,16/08/1987,Self employed,23/10/2018,6,21,1,0,0,0,H-Medium Risk,95190,95190,2,0,1yrs 1mon,4yrs 4mon,1
606921,57559,100522,59.69,18066,86,5491,12/05/1980,Self employed,23/10/2018,3,2240,1,0,0,0,M-Very High Risk,1005000,1005000,0,1,2yrs 9mon,4yrs 3mon,1
607109,54863,66383,86.62,23213,45,1895,16/07/1992,Self employed,23/10/2018,4,93,1,0,0,0,I-Medium Risk,121690,121690,4,2,0yrs 5mon,1yrs 1mon,1
607212,59259,74601,80.43,14293,86,3368,27/12/1992,Salaried,23/10/2018,9,2255,1,0,0,0,C-Very Low Risk,145500,145500,1,0,0yrs 7mon,1yrs 1mon,1
607239,64200,85308,77.02,21108,120,4602,01/01/1980,Salaried,23/10/2018,8,1441,1,0,0,0,C-Very Low Risk,20000,20000,0,0,0yrs 7mon,0yrs 7mon,1
607719,58973,65532,94.61,23643,86,3343,04/06/1966,Salaried,23/10/2018,9,525,1,0,0,0,A-Very Low Risk,3312192,3068344,1,0,3yrs 4mon,8yrs 9mon,0
608221,73317,121779,61.5,23899,48,6863,31/12/1987,Self employed,23/10/2018,13,694,1,1,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
608269,39210,62112,65.2,21206,86,538,17/02/1987,Salaried,23/10/2018,11,3220,1,0,0,0,K-High Risk,114130,114130,2,1,1yrs 0mon,3yrs 6mon,0
608275,49263,73449,70.8,18068,86,6102,01/04/1996,Self employed,23/10/2018,3,1157,1,1,0,0,C-Very Low Risk,65000,65000,0,0,0yrs 8mon,0yrs 8mon,0
608395,27529,75218,38.55,24343,45,5947,12/02/1982,Self employed,23/10/2018,3,3556,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
608812,54159,62150,89.3,22727,45,1514,13/09/1997,Salaried,23/10/2018,6,1363,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 7mon,0yrs 7mon,0
608832,52478,68930,79.79,20677,48,1235,01/03/1985,Salaried,23/10/2018,6,2397,1,0,0,0,K-High Risk,295000,295000,0,1,1yrs 11mon,2yrs 3mon,1
608930,56963,64725,89.92,18344,45,1310,25/04/1975,Self employed,23/10/2018,6,1954,1,1,0,0,F-Low Risk,40786,40786,1,0,0yrs 3mon,0yrs 3mon,0
609437,73117,83938,88.76,14115,86,2694,07/10/1970,Salaried,24/10/2018,4,61,1,0,0,0,A-Very Low Risk,0,0,0,0,2yrs 1mon,2yrs 1mon,0
609564,69468,101700,69.81,20675,86,1754,04/01/1996,Salaried,24/10/2018,4,117,1,0,0,0,D-Very Low Risk,70980,70980,3,0,0yrs 3mon,0yrs 7mon,0
609941,64269,76647,84.93,20490,45,3693,23/03/1971,Self employed,24/10/2018,8,3289,1,0,0,0,E-Low Risk,531746,514811,3,0,0yrs 7mon,2yrs 1mon,0
610556,62197,74671,85.71,21980,86,2959,14/01/1970,Self employed,24/10/2018,14,1701,1,0,1,0,B-Very Low Risk,44759,44759,1,0,1yrs 1mon,2yrs 7mon,1
611144,53603,70414,78.11,16505,86,1323,01/06/1974,Salaried,24/10/2018,6,1415,1,0,0,0,H-Medium Risk,0,0,0,0,2yrs 7mon,2yrs 7mon,0
611529,50303,62712,82.92,14711,45,39,01/01/1968,Self employed,24/10/2018,1,815,1,0,0,0,A-Very Low Risk,50000,50000,1,0,1yrs 1mon,2yrs 1mon,0
612127,76579,106200,73.92,17169,51,2783,01/05/1970,Self employed,24/10/2018,2,2544,1,0,0,0,D-Very Low Risk,16700,16700,0,0,4yrs 7mon,6yrs 10mon,1
612181,51303,71508,72.72,22910,51,772,12/09/1978,Self employed,24/10/2018,18,3708,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 7mon,0yrs 7mon,0
612193,55559,74451,75.89,17189,51,1323,01/01/1976,Self employed,24/10/2018,6,1920,1,1,0,0,D-Very Low Risk,4230,904230,1,0,2yrs 2mon,12yrs 5mon,0
612297,129598,167976,78.5,23127,49,2029,06/10/1985,Self employed,24/10/2018,4,1810,1,0,0,0,Not Scored: Sufficient History Not Available,50000,50000,1,0,1yrs 11mon,3yrs 10mon,1
612672,47445,67631,71.71,17189,51,1323,25/05/1977,Self employed,24/10/2018,6,1920,1,0,0,0,F-Low Risk,3535,3535,1,0,0yrs 8mon,1yrs 1mon,0
612706,28529,76160,39.39,23091,51,5809,15/04/1978,Self employed,24/10/2018,3,3152,1,0,0,0,Not Scored: Not Enough Info available on the customer,20000,20000,1,0,0yrs 2mon,0yrs 2mon,0
612822,61213,104500,59.33,14143,48,3013,01/01/1997,Salaried,24/10/2018,14,1565,1,0,0,0,Not Scored: No Updates available in last 36 months,65,65,0,0,0yrs 10mon,0yrs 10mon,0
612985,56013,65125,89.06,15357,45,1918,23/11/1963,Salaried,24/10/2018,4,1781,1,0,0,0,G-Low Risk,20000,20000,0,0,0yrs 7mon,1yrs 0mon,0
613131,63447,81000,80.25,20675,86,1765,06/11/1990,Salaried,24/10/2018,4,1662,1,0,0,0,C-Very Low Risk,244000,244000,0,0,1yrs 3mon,4yrs 7mon,0
613137,52903,70742,76.33,14115,86,2699,09/05/1989,Salaried,24/10/2018,4,3170,1,0,0,0,K-High Risk,30000,30000,0,0,2yrs 5mon,2yrs 5mon,1
613310,58113,66283,89.16,15142,86,989,01/01/1976,Self employed,24/10/2018,6,515,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 7mon,0yrs 7mon,0
613322,47549,68188,71.13,21308,86,1509,14/07/1982,Self employed,24/10/2018,6,616,1,0,0,0,E-Low Risk,1950000,1950000,0,0,0yrs 10mon,1yrs 3mon,0
613486,44749,66898,68.76,16624,86,1509,11/05/1977,Self employed,24/10/2018,6,3086,1,0,0,0,C-Very Low Risk,67990,67990,0,0,0yrs 11mon,1yrs 3mon,0
613674,45889,65925,72.81,14854,45,5518,18/08/1975,Self employed,24/10/2018,3,1618,1,0,0,0,A-Very Low Risk,0,0,0,0,2yrs 1mon,2yrs 1mon,0
613708,59913,88390,69.01,15410,49,5860,14/01/1982,Self employed,24/10/2018,3,1936,1,0,0,0,C-Very Low Risk,71740,71740,2,0,0yrs 7mon,1yrs 7mon,0
613818,59213,72694,83.91,23731,120,936,16/12/1986,Self employed,24/10/2018,6,3516,1,0,0,0,C-Very Low Risk,32990,32990,2,0,0yrs 3mon,0yrs 9mon,1
613846,54759,63210,88.59,23798,45,1536,06/03/1983,Salaried,24/10/2018,6,3048,1,0,0,0,I-Medium Risk,50000,50000,0,0,1yrs 6mon,2yrs 7mon,0
614072,57559,70288,85.36,17916,86,4977,27/08/1983,Self employed,24/10/2018,3,818,1,0,0,0,G-Low Risk,109000,109000,0,0,1yrs 2mon,2yrs 1mon,1
614211,67502,81879,84.27,22354,86,4444,12/12/1970,Self employed,24/10/2018,8,3229,1,1,0,0,D-Very Low Risk,100500,100500,0,0,1yrs 8mon,4yrs 4mon,1
614214,39594,62941,63.87,18169,86,762,01/07/1985,Salaried,24/10/2018,18,1757,1,0,0,0,B-Very Low Risk,1780182,1778758,0,0,3yrs 1mon,4yrs 10mon,0
614630,26379,84250,33.83,14823,45,5244,01/01/1974,Self employed,24/10/2018,3,3490,1,1,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
614738,66461,80696,85,18089,86,3378,10/07/1995,Salaried,24/10/2018,9,2785,1,0,0,0,H-Medium Risk,0,0,0,0,0yrs 8mon,0yrs 8mon,0
614842,57313,78374,75.41,24770,45,6586,01/01/1972,Salaried,24/10/2018,13,1864,1,1,0,0,A-Very Low Risk,0,0,0,0,3yrs 10mon,3yrs 11mon,0
614935,53303,69229,78,21854,86,6476,18/04/1995,Self employed,24/10/2018,5,2854,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 9mon,0yrs 9mon,0
614997,56759,73500,78.23,22430,45,2387,01/11/1982,Salaried,24/10/2018,4,2987,1,0,0,0,C-Very Low Risk,16533,16533,2,0,0yrs 3mon,0yrs 4mon,0
615003,28529,94680,30.63,20335,86,3228,28/04/1987,NA,24/10/2018,17,772,1,0,0,0,Not Scored: Not Enough Info available on the customer,16300,16300,1,0,0yrs 2mon,0yrs 2mon,0
615015,59747,72486,83.88,17551,86,2782,24/11/1996,Salaried,24/10/2018,2,522,1,0,0,0,C-Very Low Risk,24897,24897,1,0,0yrs 5mon,0yrs 10mon,0
615070,74751,102900,73.86,14143,48,3046,10/04/1985,Salaried,24/10/2018,17,1565,1,1,0,0,M-Very High Risk,71100,71100,0,0,0yrs 10mon,1yrs 10mon,1
615149,58013,67671,88.66,18310,86,4936,04/04/1982,Self employed,24/10/2018,3,2014,1,1,0,0,A-Very Low Risk,0,0,0,0,0yrs 4mon,0yrs 7mon,1
615424,56413,67660,85.72,16565,45,1436,17/08/1975,Self employed,24/10/2018,6,1071,1,0,0,0,B-Very Low Risk,17990,17990,1,0,1yrs 2mon,2yrs 3mon,0
615459,30484,75500,42.38,21022,51,6500,26/04/1991,Self employed,24/10/2018,5,2615,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
615581,45349,69786,65.92,16692,51,2401,03/06/1961,Self employed,24/10/2018,4,2490,1,0,0,0,Not Scored: No Activity seen on the customer (Inactive),0,0,0,0,12yrs 5mon,12yrs 5mon,1
616113,43894,78514,57.31,21854,86,6477,01/01/1980,Salaried,24/10/2018,5,2099,1,0,0,0,D-Very Low Risk,41690,41690,1,0,0yrs 5mon,0yrs 10mon,0
616222,26529,84852,31.82,23522,51,5544,12/03/1986,Salaried,25/10/2018,3,1344,1,0,0,0,F-Low Risk,52300,52300,0,0,1yrs 2mon,1yrs 7mon,0
616421,60247,75000,82.67,17501,45,2800,01/01/1984,Salaried,25/10/2018,2,2299,1,0,0,0,M-Very High Risk,25000,25000,0,0,1yrs 5mon,2yrs 0mon,1
616580,54563,76057,73.63,20787,120,2407,25/07/1970,Salaried,25/10/2018,4,3244,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 7mon,0yrs 11mon,0
616680,49478,67477,75.58,22045,86,1509,20/07/1971,Salaried,25/10/2018,6,40,1,0,0,0,F-Low Risk,46461,15310,1,0,0yrs 9mon,1yrs 5mon,0
616695,58759,70304,85.34,20878,86,1694,26/01/1978,Salaried,25/10/2018,4,239,1,0,0,0,J-High Risk,4598476,8598476,2,1,2yrs 3mon,10yrs 5mon,0
616985,79586,90586,89.31,21142,120,4083,14/08/1969,Salaried,25/10/2018,8,2810,1,0,0,0,A-Very Low Risk,0,0,0,0,1yrs 2mon,1yrs 2mon,0
617266,77079,95842,81.38,15905,86,6296,01/01/1994,Salaried,25/10/2018,5,1872,1,0,0,0,C-Very Low Risk,19399,19399,2,0,0yrs 3mon,0yrs 5mon,0
617535,74751,84500,89.94,23912,86,1753,26/11/1974,Self employed,25/10/2018,4,63,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
617644,38275,76357,52.39,23532,86,5862,27/11/1983,Self employed,25/10/2018,3,2007,1,0,0,0,C-Very Low Risk,15350,15350,1,0,0yrs 5mon,0yrs 5mon,0
617688,58359,77192,77.16,24118,51,2829,01/01/1981,Salaried,25/10/2018,2,504,1,0,0,0,K-High Risk,110000,110000,1,1,0yrs 10mon,2yrs 0mon,1
617726,34261,67695,53.18,21478,86,6324,01/01/1956,Self employed,25/10/2018,5,7,1,1,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
617762,48758,61043,84.37,14078,45,89,01/01/1990,Self employed,25/10/2018,1,669,1,0,0,0,E-Low Risk,4788,4788,0,0,0yrs 7mon,0yrs 7mon,0
617850,57759,99263,58.93,16166,48,6814,01/01/1970,Self employed,25/10/2018,13,771,1,1,0,0,H-Medium Risk,0,0,0,0,4yrs 0mon,4yrs 0mon,1
617880,29484,71954,43.08,13928,45,6198,01/03/1970,Self employed,25/10/2018,5,3680,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
617998,59947,69036,89.81,23436,86,5324,01/01/1984,Self employed,25/10/2018,3,960,1,0,0,0,B-Very Low Risk,738400,739066,1,0,2yrs 4mon,6yrs 2mon,0
618299,81236,111800,74.24,18170,51,5299,21/01/1984,Salaried,25/10/2018,3,659,1,0,0,0,C-Very Low Risk,414250,414250,1,0,1yrs 6mon,3yrs 2mon,0
618426,69817,80847,87.82,24269,86,3771,09/06/1975,Salaried,25/10/2018,8,3177,1,0,0,0,B-Very Low Risk,3243223,3193223,4,0,0yrs 11mon,3yrs 4mon,0
619077,47649,75202,66.49,16277,45,571,23/12/1976,Self employed,25/10/2018,15,1086,1,0,0,0,Not Scored: Not Enough Info available on the customer,121000,121000,1,1,0yrs 2mon,0yrs 2mon,0
619123,40238,53060,77.61,24118,51,2829,01/01/1980,Salaried,25/10/2018,2,504,1,0,0,0,K-High Risk,115000,115000,0,0,1yrs 4mon,1yrs 10mon,1
619176,88276,133146,69.85,22645,67,6416,08/07/1982,Salaried,25/10/2018,5,1523,1,0,0,0,Not Scored: Not Enough Info available on the customer,13999,13999,1,0,0yrs 2mon,0yrs 2mon,0
619762,53303,64701,83.46,13960,45,87,01/01/1969,Self employed,25/10/2018,1,3745,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 6mon,0yrs 6mon,0
619944,56333,79712,74.02,18306,86,5294,04/07/1973,Self employed,25/10/2018,3,1366,1,0,0,0,K-High Risk,17294,17294,0,2,0yrs 10mon,0yrs 10mon,0
620596,52333,70000,80,16633,45,2578,05/04/1961,Salaried,25/10/2018,4,1511,1,0,0,0,E-Low Risk,131433,131433,0,0,7yrs 9mon,14yrs 3mon,0
620606,55403,68610,84.24,18165,51,576,01/01/1992,Self employed,25/10/2018,15,1546,1,0,0,0,Not Scored: Sufficient History Not Available,1.00E+05,1.00E+05,2,0,0yrs 2mon,0yrs 6mon,1
620676,59368,68246,90,17272,45,6825,12/03/1971,Salaried,25/10/2018,13,1795,1,1,0,0,C-Very Low Risk,15200,15200,1,0,0yrs 5mon,0yrs 5mon,1
620702,62947,72788,87.93,14545,86,1870,22/03/1974,Self employed,25/10/2018,4,1179,1,0,0,0,K-High Risk,710151,742445,0,0,5yrs 0mon,12yrs 6mon,1
620849,34341,71412,49.01,23279,86,6868,03/01/1987,Self employed,25/10/2018,13,255,1,1,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
