"ID","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","DAYS_BIRTH","DAYS_EMPLOYED","FLAG_MOBIL","FLAG_WORK_PHONE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS","default"
5118309,"M","Y","N",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-13418,-1404,1,1,1,0,"Drivers",1,1
5118312,"F","Y","N",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-9878,-614,1,1,0,0,"Sales staff",3,1
5118313,"F","Y","N",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-9878,-614,1,1,0,0,"Sales staff",3,1
5118320,"F","N","N",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-20109,-857,1,1,1,0,"",2,0
5118321,"F","N","N",0,144000,"Working","Secondary / secondary special","Married","House / apartment",-14494,-308,1,1,0,0,"",2,0
5118329,"F","N","N",1,180000,"Working","Secondary / secondary special","Married","Rented apartment",-9762,-1223,1,1,0,0,"Laborers",3,0
5118336,"F","Y","N",1,81000,"Working","Secondary / secondary special","Married","House / apartment",-15062,-2014,1,1,0,0,"",3,0
5118342,"F","Y","N",1,81000,"Working","Secondary / secondary special","Married","House / apartment",-15062,-2014,1,1,0,0,"",3,0
5118344,"F","Y","N",1,81000,"Working","Secondary / secondary special","Married","House / apartment",-15062,-2014,1,1,0,0,"",3,0
5118347,"F","Y","N",1,81000,"Working","Secondary / secondary special","Married","House / apartment",-15062,-2014,1,1,0,0,"",3,0
5118354,"F","N","N",0,135000,"Working","Higher education","Married","House / apartment",-10675,-1284,1,1,0,0,"Core staff",2,0
5118357,"F","N","N",0,135000,"Working","Higher education","Married","House / apartment",-10675,-1284,1,1,0,0,"Core staff",2,0
5118361,"F","N","N",0,135000,"Working","Higher education","Married","House / apartment",-10675,-1284,1,1,0,0,"Core staff",2,0
5118363,"F","N","N",0,135000,"Working","Higher education","Married","House / apartment",-10675,-1284,1,1,0,0,"Core staff",2,0
5118364,"F","N","N",0,135000,"Working","Higher education","Married","House / apartment",-10675,-1284,1,1,0,0,"Core staff",2,0
5118369,"F","N","N",0,180000,"Working","Secondary / secondary special","Civil marriage","House / apartment",-10456,-1953,1,1,0,0,"Medicine staff",2,0
5118376,"F","N","N",0,90000,"Pensioner","Secondary / secondary special","Married","House / apartment",-20495,365243,1,0,1,0,"",2,0
5118378,"F","N","N",0,90000,"Pensioner","Secondary / secondary special","Married","House / apartment",-20495,365243,1,0,1,0,"",2,0
5118382,"M","Y","N",0,270000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-20776,-2745,1,1,1,0,"Managers",2,0
5118384,"M","Y","N",0,270000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-20776,-2745,1,1,1,0,"Managers",2,0
5118386,"M","Y","N",0,270000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-20776,-2745,1,1,1,0,"Managers",2,0
5118389,"M","Y","N",0,270000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-20776,-2745,1,1,1,0,"Managers",2,0
5118391,"M","Y","N",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-11440,-4663,1,0,0,0,"High skill tech staff",2,0
5118392,"M","Y","N",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-11440,-4663,1,0,0,0,"High skill tech staff",2,0
5118393,"M","Y","N",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-11440,-4663,1,0,0,0,"High skill tech staff",2,0
5118395,"M","Y","N",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-11440,-4663,1,0,0,0,"High skill tech staff",2,0
5118396,"M","Y","N",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-11440,-4663,1,0,0,0,"High skill tech staff",2,0
5118406,"F","Y","N",0,67500,"Working","Secondary / secondary special","Married","House / apartment",-12312,-1404,1,1,1,0,"Sales staff",2,0
5118408,"M","Y","Y",0,180000,"Working","Secondary / secondary special","Married","House / apartment",-20014,-249,1,1,1,0,"Security staff",2,0
5118412,"F","N","Y",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-12207,-3018,1,0,0,0,"Laborers",3,0
5118415,"F","N","N",2,225000,"State servant","Secondary / secondary special","Married","House / apartment",-12079,-1984,1,0,0,0,"Core staff",4,0
5118419,"F","N","N",2,225000,"State servant","Secondary / secondary special","Married","House / apartment",-12079,-1984,1,0,0,0,"Core staff",4,0
5118420,"M","Y","N",0,90000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-10853,-249,1,0,1,0,"Laborers",1,0
5118426,"F","N","N",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-18447,-4632,1,1,1,0,"Cooking staff",2,0
5118430,"M","N","N",0,292500,"Working","Secondary / secondary special","Married","House / apartment",-15670,-1010,1,1,0,0,"High skill tech staff",2,0
5118432,"F","N","N",0,171000,"Pensioner","Higher education","Married","House / apartment",-20771,365243,1,0,1,0,"",2,0
5118435,"F","N","N",0,171000,"Pensioner","Higher education","Married","House / apartment",-20771,365243,1,0,1,0,"",2,0
5118442,"F","Y","N",1,108000,"Commercial associate","Higher education","Single / not married","House / apartment",-16138,-431,1,1,0,0,"Sales staff",3,1
5118444,"F","N","N",3,157500,"Working","Secondary / secondary special","Civil marriage","House / apartment",-13711,-1649,1,1,0,0,"",5,0
5118450,"F","N","N",1,76500,"Working","Secondary / secondary special","Married","House / apartment",-10080,-735,1,1,0,0,"Sales staff",3,0
5118453,"F","N","N",1,76500,"Working","Secondary / secondary special","Married","House / apartment",-10080,-735,1,1,0,0,"Sales staff",3,0
5118454,"F","N","N",1,76500,"Working","Secondary / secondary special","Married","House / apartment",-10080,-735,1,1,0,0,"Sales staff",3,0
5118457,"F","N","N",1,76500,"Working","Secondary / secondary special","Married","House / apartment",-10080,-735,1,1,0,0,"Sales staff",3,0
5118460,"F","Y","Y",1,112500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-12627,-1404,1,1,0,0,"Sales staff",3,0
5118462,"F","N","N",0,270000,"Working","Secondary / secondary special","Married","Rented apartment",-15220,-2134,1,1,1,0,"",2,0
5118471,"M","Y","N",2,270000,"Working","Secondary / secondary special","Married","House / apartment",-18147,-1101,1,1,0,0,"Managers",4,0
5118479,"F","N","Y",0,180000,"Working","Secondary / secondary special","Married","House / apartment",-17386,-888,1,0,0,0,"Laborers",2,0
5118480,"F","N","Y",0,180000,"Working","Secondary / secondary special","Married","House / apartment",-17386,-888,1,0,0,0,"Laborers",2,0
5118481,"F","N","Y",0,135000,"Commercial associate","Incomplete higher","Married","House / apartment",-10906,-1619,1,0,0,1,"",2,0
5118482,"F","N","Y",0,135000,"Commercial associate","Incomplete higher","Married","House / apartment",-10906,-1619,1,0,0,1,"",2,0
5118486,"F","N","Y",1,157500,"State servant","Secondary / secondary special","Married","House / apartment",-13690,-3748,1,0,0,0,"",3,0
5118489,"F","N","Y",1,157500,"State servant","Secondary / secondary special","Married","House / apartment",-13690,-3748,1,0,0,0,"",3,0
5118492,"F","N","Y",0,135000,"Working","Secondary / secondary special","Civil marriage","House / apartment",-14814,-492,1,0,0,0,"Laborers",2,0
5118493,"F","N","Y",0,135000,"Working","Secondary / secondary special","Civil marriage","House / apartment",-14814,-492,1,0,0,0,"Laborers",2,0
5118504,"F","Y","N",2,315000,"Working","Higher education","Married","House / apartment",-13793,-2653,1,1,1,0,"Managers",4,0
5118508,"F","Y","N",2,315000,"Working","Higher education","Married","House / apartment",-13793,-2653,1,1,1,0,"Managers",4,0
5118533,"F","N","Y",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-12446,-645,1,0,0,0,"Core staff",2,0
5118544,"F","Y","N",0,270000,"Working","Secondary / secondary special","Married","House / apartment",-18279,-1741,1,0,1,0,"Sales staff",2,0
5118551,"F","Y","Y",1,157500,"Working","Secondary / secondary special","Married","House / apartment",-15813,-1345,1,0,0,0,"Laborers",3,1
5118552,"M","Y","Y",0,135000,"Working","Secondary / secondary special","Widow","House / apartment",-18481,-1800,1,0,0,0,"Laborers",1,0
5118555,"F","N","Y",0,126000,"Working","Secondary / secondary special","Single / not married","House / apartment",-16849,-2896,1,0,1,0,"Cooking staff",1,0
5118556,"F","N","Y",0,126000,"Working","Secondary / secondary special","Single / not married","House / apartment",-16849,-2896,1,0,1,0,"Cooking staff",1,0
5118560,"F","N","Y",0,126000,"Working","Secondary / secondary special","Single / not married","House / apartment",-16849,-2896,1,0,1,0,"Cooking staff",1,0
5118561,"F","Y","Y",0,180000,"Working","Higher education","Married","Co-op apartment",-10826,-949,1,0,0,0,"Sales staff",2,0
5118564,"F","Y","Y",0,180000,"Working","Higher education","Married","Co-op apartment",-10826,-949,1,0,0,0,"Sales staff",2,0
5118570,"F","N","Y",0,157500,"Working","Secondary / secondary special","Single / not married","House / apartment",-18650,-1892,1,0,0,0,"Laborers",1,0
5118573,"F","N","Y",0,157500,"Working","Secondary / secondary special","Single / not married","House / apartment",-18650,-1892,1,0,0,0,"Laborers",1,0
5118576,"M","Y","Y",0,247500,"Working","Secondary / secondary special","Single / not married","With parents",-11490,-826,1,1,0,0,"Drivers",1,0
5118580,"F","Y","Y",0,180000,"Working","Secondary / secondary special","Married","House / apartment",-13052,-1741,1,0,0,0,"Laborers",2,0
5118581,"F","Y","Y",0,180000,"Working","Secondary / secondary special","Married","House / apartment",-13052,-1741,1,0,0,0,"Laborers",2,0
5118582,"F","N","N",1,247500,"Commercial associate","Incomplete higher","Married","House / apartment",-12217,-2349,1,1,0,0,"",3,0
5118587,"F","N","N",1,247500,"Commercial associate","Incomplete higher","Married","House / apartment",-12217,-2349,1,1,0,0,"",3,0
5118589,"F","N","N",1,247500,"Commercial associate","Incomplete higher","Married","House / apartment",-12217,-2349,1,1,0,0,"",3,0
5118593,"F","N","Y",0,225000,"State servant","Secondary / secondary special","Married","House / apartment",-16127,-8497,1,0,1,0,"",2,0
5118596,"F","N","Y",0,81000,"Working","Secondary / secondary special","Civil marriage","House / apartment",-8836,-1192,1,0,1,0,"Low-skill Laborers",2,0
5118602,"F","N","N",1,135000,"Working","Higher education","Married","House / apartment",-11524,-1892,1,1,1,0,"Sales staff",3,0
5118607,"F","N","N",1,135000,"Working","Higher education","Married","House / apartment",-11524,-1892,1,1,1,0,"Sales staff",3,0
5118619,"F","N","Y",0,225000,"Commercial associate","Higher education","Single / not married","With parents",-11020,-523,1,0,0,0,"Core staff",1,0
5118620,"F","N","Y",0,225000,"Commercial associate","Higher education","Single / not married","With parents",-11020,-523,1,0,0,0,"Core staff",1,0
5118621,"F","N","N",1,180000,"Commercial associate","Incomplete higher","Married","House / apartment",-14687,-7401,1,1,1,0,"High skill tech staff",3,1
5118625,"F","N","N",1,180000,"Commercial associate","Incomplete higher","Married","House / apartment",-14687,-7401,1,1,1,0,"High skill tech staff",3,0
5118626,"F","N","N",1,180000,"Commercial associate","Incomplete higher","Married","House / apartment",-14687,-7401,1,1,1,0,"High skill tech staff",3,1
5118630,"F","N","N",1,67500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-14619,-918,1,0,0,0,"Core staff",3,0
5118639,"M","Y","N",0,9e+05,"State servant","Higher education","Married","House / apartment",-23392,-1921,1,0,1,0,"Core staff",2,0
5118643,"F","N","N",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-10065,-492,1,1,0,0,"Cooking staff",3,1
5118644,"F","N","N",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-10065,-492,1,1,0,0,"Cooking staff",3,1
5118649,"F","N","Y",2,270000,"State servant","Higher education","Single / not married","House / apartment",-10425,-2745,1,0,0,0,"Core staff",3,0
5125125,"F","N","Y",0,103500,"Pensioner","Secondary / secondary special","Widow","House / apartment",-21720,365243,1,0,0,1,"",1,0
5125134,"F","N","Y",0,220500,"Working","Secondary / secondary special","Separated","House / apartment",-17196,-560,1,1,0,0,"Core staff",1,0
5125137,"F","N","Y",0,220500,"Working","Secondary / secondary special","Separated","House / apartment",-17196,-560,1,1,0,0,"Core staff",1,0
5125141,"F","N","Y",0,202500,"Pensioner","Secondary / secondary special","Married","House / apartment",-22936,365243,1,0,0,0,"",2,0
5125143,"F","N","Y",0,72000,"Pensioner","Lower secondary","Married","House / apartment",-23316,365243,1,0,0,0,"",2,0
5125147,"M","N","Y",0,180000,"Working","Incomplete higher","Single / not married","House / apartment",-12302,-2539,1,0,0,0,"Drivers",1,0
5125148,"M","Y","Y",1,225000,"Working","Secondary / secondary special","Separated","House / apartment",-15201,-3544,1,0,0,0,"Laborers",2,0
5125154,"M","N","Y",1,234000,"Working","Secondary / secondary special","Married","House / apartment",-11970,-1748,1,0,0,0,"Laborers",3,0
5125159,"M","N","Y",1,234000,"Working","Secondary / secondary special","Married","House / apartment",-11970,-1748,1,0,0,0,"Laborers",3,0
5125172,"F","Y","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-15023,-438,1,0,0,0,"Laborers",2,0
5125175,"F","N","Y",2,157500,"State servant","Higher education","Married","House / apartment",-9958,-987,1,1,1,0,"Core staff",4,0
5125182,"F","Y","Y",0,112500,"Commercial associate","Higher education","Married","House / apartment",-11589,-73,1,0,1,1,"Core staff",2,0
5125184,"M","N","Y",1,225000,"Commercial associate","Secondary / secondary special","Separated","House / apartment",-15401,-3878,1,0,1,0,"Laborers",2,0
5125190,"M","N","Y",0,112500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17523,-4152,1,1,0,0,"",2,0
5125192,"M","N","Y",0,112500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17523,-4152,1,1,0,0,"",2,0
5125193,"M","N","Y",0,112500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17523,-4152,1,1,0,0,"",2,0
5125194,"M","N","Y",0,112500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17523,-4152,1,1,0,0,"",2,0
5125202,"F","N","Y",0,202500,"Working","Incomplete higher","Single / not married","House / apartment",-18596,-7288,1,0,0,0,"Core staff",1,0
5125203,"F","N","Y",0,202500,"Working","Incomplete higher","Single / not married","House / apartment",-18596,-7288,1,0,0,0,"Core staff",1,0
5125206,"F","N","Y",0,202500,"Working","Incomplete higher","Single / not married","House / apartment",-18596,-7288,1,0,0,0,"Core staff",1,0
5125212,"F","N","Y",0,135000,"Pensioner","Secondary / secondary special","Widow","House / apartment",-23176,365243,1,0,0,0,"",1,0
5125215,"M","N","Y",0,675000,"Commercial associate","Higher education","Married","House / apartment",-17754,-1109,1,1,1,1,"Managers",2,0
5125216,"M","N","Y",0,675000,"Commercial associate","Higher education","Married","House / apartment",-17754,-1109,1,1,1,1,"Managers",2,0
5125217,"M","N","Y",0,675000,"Commercial associate","Higher education","Married","House / apartment",-17754,-1109,1,1,1,1,"Managers",2,0
5125219,"M","N","Y",0,675000,"Commercial associate","Higher education","Married","House / apartment",-17754,-1109,1,1,1,1,"Managers",2,0
5125231,"F","N","Y",2,157500,"Commercial associate","Higher education","Married","House / apartment",-13766,-73,1,0,0,0,"High skill tech staff",4,0
5125235,"F","N","Y",2,157500,"Commercial associate","Higher education","Married","House / apartment",-13766,-73,1,0,0,0,"High skill tech staff",4,0
5125236,"F","N","Y",2,157500,"Commercial associate","Higher education","Married","House / apartment",-13766,-73,1,0,0,0,"High skill tech staff",4,0
5125245,"M","N","Y",1,225000,"Working","Higher education","Single / not married","With parents",-12958,-1475,1,1,0,1,"Laborers",2,0
5125249,"M","N","Y",1,225000,"Working","Higher education","Single / not married","With parents",-12958,-1475,1,1,0,1,"Laborers",2,0
5125250,"M","N","Y",1,225000,"Working","Higher education","Single / not married","With parents",-12958,-1475,1,1,0,1,"Laborers",2,0
5125253,"M","Y","N",1,337500,"State servant","Higher education","Married","House / apartment",-12794,-3574,1,0,0,0,"",3,0
5125256,"M","Y","N",1,337500,"State servant","Higher education","Married","House / apartment",-12794,-3574,1,0,0,0,"",3,0
5125258,"M","Y","Y",0,225000,"Working","Higher education","Married","Rented apartment",-15317,-1656,1,0,0,0,"High skill tech staff",2,0
5125269,"M","Y","Y",0,157500,"Commercial associate","Incomplete higher","Single / not married","House / apartment",-11437,-379,1,0,0,0,"",1,0
5125274,"M","N","N",1,360000,"Working","Lower secondary","Married","House / apartment",-12615,-1048,1,0,0,1,"Laborers",3,0
5125275,"F","N","Y",1,90000,"Working","Secondary / secondary special","Married","House / apartment",-16280,-3694,1,0,0,1,"Sales staff",3,0
5125276,"F","N","Y",1,90000,"Working","Secondary / secondary special","Married","House / apartment",-16280,-3694,1,0,0,1,"Sales staff",3,0
5125295,"F","Y","N",0,126000,"Working","Secondary / secondary special","Separated","House / apartment",-16872,-1656,1,0,0,0,"Core staff",1,0
5125296,"F","Y","N",0,126000,"Working","Secondary / secondary special","Separated","House / apartment",-16872,-1656,1,0,0,0,"Core staff",1,0
5125297,"F","N","Y",0,148500,"Pensioner","Secondary / secondary special","Married","House / apartment",-20846,365243,1,0,0,0,"",2,0
5125312,"M","N","Y",3,157500,"Working","Secondary / secondary special","Married","House / apartment",-14035,-2875,1,0,0,0,"Laborers",5,0
5125313,"M","N","Y",3,157500,"Working","Secondary / secondary special","Married","House / apartment",-14035,-2875,1,0,0,0,"Laborers",5,1
5125317,"M","Y","N",0,292500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-20874,-2722,1,0,0,0,"",2,0
5125322,"M","Y","N",0,292500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-20874,-2722,1,0,0,0,"",2,0
5125324,"M","Y","N",0,292500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-20874,-2722,1,0,0,0,"",2,0
5125325,"M","Y","N",0,292500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-20874,-2722,1,0,0,0,"",2,0
5125330,"M","Y","Y",2,337500,"State servant","Secondary / secondary special","Married","Office apartment",-12977,-3970,1,0,0,0,"Laborers",4,0
5125331,"M","Y","Y",2,337500,"State servant","Secondary / secondary special","Married","Office apartment",-12977,-3970,1,0,0,0,"Laborers",4,0
5125333,"M","Y","Y",2,337500,"State servant","Secondary / secondary special","Married","Office apartment",-12977,-3970,1,0,0,0,"Laborers",4,0
5125340,"F","Y","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-17291,-5278,1,0,0,0,"Managers",2,1
5125341,"F","Y","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-17291,-5278,1,0,0,0,"Managers",2,0
5125346,"F","N","Y",0,247500,"Pensioner","Secondary / secondary special","Widow","House / apartment",-22332,365243,1,0,0,0,"",1,0
5125348,"F","N","Y",0,157500,"Working","Incomplete higher","Single / not married","House / apartment",-8067,-165,1,0,0,0,"Core staff",1,0
5125352,"F","N","Y",0,180000,"Working","Secondary / secondary special","Single / not married","House / apartment",-13005,-683,1,0,0,0,"High skill tech staff",1,0
5125372,"F","N","Y",0,202500,"Pensioner","Secondary / secondary special","Widow","House / apartment",-21871,365243,1,0,0,0,"",1,0
5125374,"F","N","Y",0,202500,"Pensioner","Secondary / secondary special","Widow","House / apartment",-21871,365243,1,0,0,0,"",1,0
5125375,"F","N","Y",0,202500,"Pensioner","Secondary / secondary special","Widow","House / apartment",-21871,365243,1,0,0,0,"",1,0
5125379,"F","N","Y",0,202500,"Pensioner","Secondary / secondary special","Widow","House / apartment",-21871,365243,1,0,0,0,"",1,0
5125384,"F","N","Y",0,360000,"Pensioner","Higher education","Married","House / apartment",-22131,365243,1,0,0,0,"",2,0
5125385,"F","N","Y",0,360000,"Pensioner","Higher education","Married","House / apartment",-22131,365243,1,0,0,0,"",2,0
5125386,"F","N","Y",0,360000,"Pensioner","Higher education","Married","House / apartment",-22131,365243,1,0,0,0,"",2,0
5125388,"F","N","Y",0,135000,"State servant","Secondary / secondary special","Single / not married","House / apartment",-10066,-3026,1,1,1,0,"High skill tech staff",1,0
5125395,"M","Y","N",0,292500,"Working","Higher education","Married","House / apartment",-18115,-713,1,0,0,0,"Managers",2,0
5125406,"F","N","Y",1,81000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-9322,-1291,1,0,0,1,"",2,0
5125407,"F","N","Y",1,81000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-9322,-1291,1,0,0,1,"",2,0
5125410,"M","N","Y",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-15226,-2995,1,0,0,0,"Laborers",2,0
5125415,"M","Y","Y",2,130500,"Working","Secondary / secondary special","Married","House / apartment",-11647,-2905,1,1,1,0,"Laborers",4,1
5125425,"F","Y","Y",1,189000,"Working","Lower secondary","Married","House / apartment",-16344,-864,1,0,0,1,"Core staff",3,0
5125430,"F","N","Y",0,315000,"Working","Higher education","Separated","House / apartment",-22022,-12949,1,0,0,0,"Core staff",1,0
5125431,"M","Y","N",0,162000,"Working","Secondary / secondary special","Married","House / apartment",-13128,-1048,1,0,0,0,"Laborers",2,0
5125432,"M","Y","N",0,162000,"Working","Secondary / secondary special","Married","House / apartment",-13128,-1048,1,0,0,0,"Laborers",2,0
5125440,"M","Y","Y",1,810000,"Commercial associate","Higher education","Married","House / apartment",-18365,-4456,1,1,1,1,"",3,0
5125441,"M","Y","Y",1,810000,"Commercial associate","Higher education","Married","House / apartment",-18365,-4456,1,1,1,1,"",3,0
5125447,"F","N","Y",0,337500,"Commercial associate","Higher education","Single / not married","House / apartment",-16590,-438,1,0,1,1,"Managers",1,0
5125454,"F","N","Y",0,337500,"Commercial associate","Higher education","Single / not married","House / apartment",-16590,-438,1,0,1,1,"Managers",1,0
5125461,"F","N","N",1,112500,"Working","Higher education","Married","House / apartment",-10853,-287,1,0,0,1,"Core staff",3,0
5125462,"M","N","Y",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-18394,-5155,1,0,0,0,"Laborers",3,0
5125463,"M","N","Y",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-18394,-5155,1,0,0,0,"Laborers",3,0
5125464,"M","N","Y",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-18394,-5155,1,0,0,0,"Laborers",3,0
5125474,"F","Y","Y",0,207000,"Working","Secondary / secondary special","Married","House / apartment",-13130,-3117,1,0,1,0,"Private service staff",2,0
5125478,"F","N","Y",0,202500,"Pensioner","Secondary / secondary special","Married","House / apartment",-20661,365243,1,0,0,0,"",2,0
5125482,"F","N","Y",0,58500,"Pensioner","Higher education","Married","House / apartment",-20657,365243,1,0,0,0,"",2,0
5125489,"M","Y","N",1,135000,"Working","Higher education","Married","House / apartment",-12782,-1078,1,0,0,0,"Laborers",3,0
5125490,"M","Y","N",1,135000,"Working","Higher education","Married","House / apartment",-12782,-1078,1,0,0,0,"Laborers",3,0
5125491,"M","Y","N",1,135000,"Working","Higher education","Married","House / apartment",-12782,-1078,1,0,0,0,"Laborers",3,0
5125495,"M","Y","Y",0,315000,"Working","Incomplete higher","Married","House / apartment",-15975,-2417,1,0,1,0,"Managers",2,0
5125501,"F","N","Y",0,121500,"Pensioner","Secondary / secondary special","Married","House / apartment",-20911,365243,1,0,0,0,"",2,0
5125509,"M","N","Y",1,202500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-14952,-104,1,0,1,0,"Security staff",3,0
5125515,"M","N","Y",1,202500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-14952,-104,1,0,1,0,"Security staff",3,0
5125524,"M","N","N",2,171000,"Working","Secondary / secondary special","Married","Municipal apartment",-13865,-5674,1,1,1,0,"Core staff",4,0
5125526,"M","N","N",2,171000,"Working","Secondary / secondary special","Married","Municipal apartment",-13865,-5674,1,1,1,0,"Core staff",4,0
5125528,"M","N","N",2,171000,"Working","Secondary / secondary special","Married","Municipal apartment",-13865,-5674,1,1,1,0,"Core staff",4,0
5125531,"F","Y","N",0,58500,"Pensioner","Lower secondary","Married","House / apartment",-23377,365243,1,0,0,0,"",2,0
5125533,"F","N","N",0,49500,"Working","Secondary / secondary special","Married","House / apartment",-18587,-195,1,1,0,0,"Cleaning staff",2,0
5125534,"F","N","N",0,49500,"Working","Secondary / secondary special","Married","House / apartment",-18587,-195,1,1,0,0,"Cleaning staff",2,0
5125535,"M","Y","Y",0,225000,"Working","Secondary / secondary special","Married","House / apartment",-19138,-1291,1,1,0,0,"Managers",2,0
5125537,"M","N","N",1,180000,"Working","Secondary / secondary special","Married","Municipal apartment",-14507,-4213,1,1,1,0,"Laborers",3,0
5125539,"M","N","N",0,180000,"Working","Higher education","Married","With parents",-13484,-2417,1,1,1,0,"High skill tech staff",2,0
5125540,"M","N","N",0,180000,"Working","Higher education","Married","With parents",-13484,-2417,1,1,1,0,"High skill tech staff",2,0
5125542,"M","N","N",0,180000,"Working","Higher education","Married","With parents",-13484,-2417,1,1,1,0,"High skill tech staff",2,0
5125544,"M","Y","N",0,427500,"Working","Higher education","Married","House / apartment",-16691,-1565,1,1,0,0,"Managers",2,1
5125546,"M","Y","N",0,427500,"Working","Higher education","Married","House / apartment",-16691,-1565,1,1,0,0,"Managers",2,0
5125549,"F","N","Y",0,225000,"Commercial associate","Higher education","Married","House / apartment",-9418,-1595,1,0,1,0,"Managers",2,0
5125550,"F","N","Y",0,225000,"Commercial associate","Higher education","Married","House / apartment",-9418,-1595,1,0,1,0,"Managers",2,0
5125556,"F","N","N",0,94500,"Working","Secondary / secondary special","Single / not married","House / apartment",-15672,-622,1,1,0,0,"Laborers",1,0
5125561,"F","N","N",3,135000,"Commercial associate","Secondary / secondary special","Married","Office apartment",-13687,-1017,1,1,0,0,"Core staff",5,0
5125565,"M","Y","N",0,148500,"State servant","Secondary / secondary special","Married","House / apartment",-10325,-3026,1,1,0,0,"",2,0
5125568,"M","Y","N",0,148500,"State servant","Secondary / secondary special","Married","House / apartment",-10325,-3026,1,1,0,0,"",2,0
5125569,"M","Y","N",0,148500,"State servant","Secondary / secondary special","Married","House / apartment",-10325,-3026,1,1,0,0,"",2,0
5125572,"M","Y","N",0,148500,"State servant","Secondary / secondary special","Married","House / apartment",-10325,-3026,1,1,0,0,"",2,0
5125579,"M","Y","Y",0,315000,"Working","Secondary / secondary special","Single / not married","House / apartment",-17832,-134,1,1,1,0,"Laborers",1,0
5125580,"M","Y","Y",0,315000,"Working","Secondary / secondary special","Single / not married","House / apartment",-17832,-134,1,1,1,0,"Laborers",1,0
5125581,"M","Y","Y",0,315000,"Working","Secondary / secondary special","Single / not married","House / apartment",-17832,-134,1,1,1,0,"Laborers",1,0
5125585,"F","N","Y",0,121500,"Pensioner","Secondary / secondary special","Married","House / apartment",-22571,365243,1,0,1,0,"",2,0
5125591,"F","N","Y",0,121500,"Pensioner","Secondary / secondary special","Married","House / apartment",-22571,365243,1,0,1,0,"",2,0
5125593,"F","N","N",0,157500,"Working","Incomplete higher","Separated","House / apartment",-11404,-1868,1,0,1,0,"",1,0
5125595,"F","N","N",0,157500,"Working","Incomplete higher","Separated","House / apartment",-11404,-1868,1,0,1,0,"",1,0
5125597,"F","N","N",0,90000,"Working","Higher education","Single / not married","With parents",-8594,-195,1,1,0,0,"Secretaries",1,0
5125601,"F","Y","Y",0,450000,"Commercial associate","Higher education","Married","House / apartment",-10149,-2783,1,0,0,0,"Accountants",2,0
5125603,"F","Y","Y",0,450000,"Commercial associate","Higher education","Married","House / apartment",-10149,-2783,1,0,0,0,"Accountants",2,0
5125604,"F","Y","Y",0,450000,"Commercial associate","Higher education","Married","House / apartment",-10149,-2783,1,0,0,0,"Accountants",2,0
5125608,"F","N","N",0,202500,"Working","Secondary / secondary special","Separated","House / apartment",-15607,-3240,1,1,1,1,"High skill tech staff",1,1
